instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,datetime,year,month,day,day_of_week,week_of_year,season_label,weather_label,weekday_label,time_of_day,is_rush_hour,temp_category,temp_celsius,atemp_celsius,usage_period
11251,2012-04-18,2,1,4,23,0,3,1,2,0.42,0.4242,0.77,0.0,14,56,70,2012-04-18 23:00:00,2012,4,18,2,16,Summer,Mist,Wednesday,Evening,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11252,2012-04-19,2,1,4,0,0,4,1,3,0.42,0.4242,0.77,0.0,5,20,25,2012-04-19 00:00:00,2012,4,19,3,16,Summer,Light Snow/Rain,Thursday,Night,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11253,2012-04-19,2,1,4,1,0,4,1,3,0.42,0.4242,0.77,0.1045,2,11,13,2012-04-19 01:00:00,2012,4,19,3,16,Summer,Light Snow/Rain,Thursday,Night,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11254,2012-04-19,2,1,4,2,0,4,1,2,0.42,0.4242,0.77,0.0,2,4,6,2012-04-19 02:00:00,2012,4,19,3,16,Summer,Mist,Thursday,Night,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11255,2012-04-19,2,1,4,3,0,4,1,2,0.42,0.4242,0.77,0.0,1,3,4,2012-04-19 03:00:00,2012,4,19,3,16,Summer,Mist,Thursday,Night,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11256,2012-04-19,2,1,4,4,0,4,1,2,0.42,0.4242,0.71,0.0,0,4,4,2012-04-19 04:00:00,2012,4,19,3,16,Summer,Mist,Thursday,Night,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11257,2012-04-19,2,1,4,5,0,4,1,1,0.4,0.4091,0.82,0.0,0,30,30,2012-04-19 05:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Night,0,Moderate,8.400000000000002,4.455000000000002,Off-Peak
11258,2012-04-19,2,1,4,6,0,4,1,2,0.4,0.4091,0.82,0.1045,4,116,120,2012-04-19 06:00:00,2012,4,19,3,16,Summer,Mist,Thursday,Morning,0,Moderate,8.400000000000002,4.455000000000002,Off-Peak
11259,2012-04-19,2,1,4,7,0,4,1,2,0.4,0.4091,0.82,0.1343,15,391,406,2012-04-19 07:00:00,2012,4,19,3,16,Summer,Mist,Thursday,Morning,1,Moderate,8.400000000000002,4.455000000000002,Peak
11260,2012-04-19,2,1,4,8,0,4,1,2,0.42,0.4242,0.82,0.1045,26,651,677,2012-04-19 08:00:00,2012,4,19,3,16,Summer,Mist,Thursday,Morning,1,Moderate,9.219999999999999,5.210000000000001,Peak
11261,2012-04-19,2,1,4,9,0,4,1,2,0.46,0.4545,0.72,0.0,31,270,301,2012-04-19 09:00:00,2012,4,19,3,16,Summer,Mist,Thursday,Morning,0,Moderate,10.86,6.725000000000001,Off-Peak
11262,2012-04-19,2,1,4,10,0,4,1,1,0.48,0.4697,0.63,0.0896,46,143,189,2012-04-19 10:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Morning,0,Moderate,11.68,7.484999999999999,Off-Peak
11263,2012-04-19,2,1,4,11,0,4,1,1,0.52,0.5,0.48,0.0,46,183,229,2012-04-19 11:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Morning,0,Moderate,13.32,9.0,Off-Peak
11264,2012-04-19,2,1,4,12,0,4,1,1,0.54,0.5152,0.49,0.0,51,213,264,2012-04-19 12:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Afternoon,0,Moderate,14.14,9.759999999999998,Off-Peak
11265,2012-04-19,2,1,4,13,0,4,1,1,0.56,0.5303,0.46,0.0,52,186,238,2012-04-19 13:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Afternoon,0,Moderate,14.96,10.515,Off-Peak
11266,2012-04-19,2,1,4,14,0,4,1,1,0.58,0.5455,0.43,0.0,54,183,237,2012-04-19 14:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Afternoon,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
11267,2012-04-19,2,1,4,15,0,4,1,1,0.6,0.6212,0.43,0.0,66,196,262,2012-04-19 15:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Afternoon,0,Moderate,16.599999999999998,15.059999999999999,Off-Peak
11268,2012-04-19,2,1,4,16,0,4,1,1,0.62,0.6212,0.41,0.1045,63,324,387,2012-04-19 16:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Afternoon,0,Hot,17.419999999999998,15.059999999999999,Off-Peak
11269,2012-04-19,2,1,4,17,0,4,1,1,0.6,0.6212,0.43,0.0896,85,663,748,2012-04-19 17:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Afternoon,1,Moderate,16.599999999999998,15.059999999999999,Peak
11270,2012-04-19,2,1,4,18,0,4,1,1,0.6,0.6212,0.43,0.0896,99,677,776,2012-04-19 18:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Evening,1,Moderate,16.599999999999998,15.059999999999999,Peak
11271,2012-04-19,2,1,4,19,0,4,1,1,0.58,0.5455,0.46,0.1343,70,516,586,2012-04-19 19:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Evening,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
11272,2012-04-19,2,1,4,20,0,4,1,1,0.56,0.5303,0.49,0.2239,52,352,404,2012-04-19 20:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Evening,0,Moderate,14.96,10.515,Off-Peak
11273,2012-04-19,2,1,4,21,0,4,1,1,0.52,0.5,0.55,0.1045,27,240,267,2012-04-19 21:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Evening,0,Moderate,13.32,9.0,Off-Peak
11274,2012-04-19,2,1,4,22,0,4,1,1,0.52,0.5,0.59,0.194,29,219,248,2012-04-19 22:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Evening,0,Moderate,13.32,9.0,Off-Peak
11275,2012-04-19,2,1,4,23,0,4,1,1,0.5,0.4848,0.63,0.1045,20,124,144,2012-04-19 23:00:00,2012,4,19,3,16,Summer,Clear,Thursday,Evening,0,Moderate,12.5,8.240000000000002,Off-Peak
11276,2012-04-20,2,1,4,0,0,5,1,1,0.48,0.4697,0.67,0.1045,5,59,64,2012-04-20 00:00:00,2012,4,20,4,16,Summer,Clear,Friday,Night,0,Moderate,11.68,7.484999999999999,Off-Peak
11277,2012-04-20,2,1,4,1,0,5,1,1,0.46,0.4545,0.82,0.194,3,22,25,2012-04-20 01:00:00,2012,4,20,4,16,Summer,Clear,Friday,Night,0,Moderate,10.86,6.725000000000001,Off-Peak
11278,2012-04-20,2,1,4,2,0,5,1,1,0.44,0.4394,0.88,0.194,3,18,21,2012-04-20 02:00:00,2012,4,20,4,16,Summer,Clear,Friday,Night,0,Moderate,10.04,5.969999999999999,Off-Peak
11279,2012-04-20,2,1,4,3,0,5,1,1,0.44,0.4394,0.88,0.1045,1,9,10,2012-04-20 03:00:00,2012,4,20,4,16,Summer,Clear,Friday,Night,0,Moderate,10.04,5.969999999999999,Off-Peak
11280,2012-04-20,2,1,4,4,0,5,1,1,0.42,0.4242,0.94,0.1045,0,3,3,2012-04-20 04:00:00,2012,4,20,4,16,Summer,Clear,Friday,Night,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11281,2012-04-20,2,1,4,5,0,5,1,1,0.42,0.4242,0.94,0.0,1,24,25,2012-04-20 05:00:00,2012,4,20,4,16,Summer,Clear,Friday,Night,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11282,2012-04-20,2,1,4,6,0,5,1,1,0.42,0.4242,0.88,0.0,8,105,113,2012-04-20 06:00:00,2012,4,20,4,16,Summer,Clear,Friday,Morning,0,Moderate,9.219999999999999,5.210000000000001,Off-Peak
11283,2012-04-20,2,1,4,7,0,5,1,1,0.42,0.4242,0.94,0.0,9,350,359,2012-04-20 07:00:00,2012,4,20,4,16,Summer,Clear,Friday,Morning,1,Moderate,9.219999999999999,5.210000000000001,Peak
11284,2012-04-20,2,1,4,8,0,5,1,1,0.44,0.4394,0.94,0.0,32,668,700,2012-04-20 08:00:00,2012,4,20,4,16,Summer,Clear,Friday,Morning,1,Moderate,10.04,5.969999999999999,Peak
11285,2012-04-20,2,1,4,9,0,5,1,1,0.46,0.4545,0.88,0.0896,30,329,359,2012-04-20 09:00:00,2012,4,20,4,16,Summer,Clear,Friday,Morning,0,Moderate,10.86,6.725000000000001,Off-Peak
11286,2012-04-20,2,1,4,10,0,5,1,1,0.5,0.4848,0.77,0.194,67,170,237,2012-04-20 10:00:00,2012,4,20,4,16,Summer,Clear,Friday,Morning,0,Moderate,12.5,8.240000000000002,Off-Peak
11287,2012-04-20,2,1,4,11,0,5,1,1,0.54,0.5152,0.68,0.1642,64,190,254,2012-04-20 11:00:00,2012,4,20,4,16,Summer,Clear,Friday,Morning,0,Moderate,14.14,9.759999999999998,Off-Peak
11288,2012-04-20,2,1,4,12,0,5,1,1,0.58,0.5455,0.53,0.194,102,260,362,2012-04-20 12:00:00,2012,4,20,4,16,Summer,Clear,Friday,Afternoon,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
11289,2012-04-20,2,1,4,13,0,5,1,1,0.62,0.6212,0.43,0.194,105,276,381,2012-04-20 13:00:00,2012,4,20,4,16,Summer,Clear,Friday,Afternoon,0,Hot,17.419999999999998,15.059999999999999,Off-Peak
11290,2012-04-20,2,1,4,14,0,5,1,1,0.64,0.6212,0.44,0.2239,156,238,394,2012-04-20 14:00:00,2012,4,20,4,16,Summer,Clear,Friday,Afternoon,0,Hot,18.240000000000002,15.059999999999999,Off-Peak
11291,2012-04-20,2,1,4,15,0,5,1,1,0.64,0.6212,0.47,0.194,145,262,407,2012-04-20 15:00:00,2012,4,20,4,16,Summer,Clear,Friday,Afternoon,0,Hot,18.240000000000002,15.059999999999999,Off-Peak
11292,2012-04-20,2,1,4,16,0,5,1,1,0.66,0.6212,0.44,0.194,151,429,580,2012-04-20 16:00:00,2012,4,20,4,16,Summer,Clear,Friday,Afternoon,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
11293,2012-04-20,2,1,4,17,0,5,1,1,0.64,0.6212,0.47,0.2836,122,697,819,2012-04-20 17:00:00,2012,4,20,4,16,Summer,Clear,Friday,Afternoon,1,Hot,18.240000000000002,15.059999999999999,Peak
11294,2012-04-20,2,1,4,18,0,5,1,1,0.62,0.6212,0.5,0.2836,110,558,668,2012-04-20 18:00:00,2012,4,20,4,16,Summer,Clear,Friday,Evening,1,Hot,17.419999999999998,15.059999999999999,Peak
11295,2012-04-20,2,1,4,19,0,5,1,1,0.6,0.6212,0.53,0.194,82,410,492,2012-04-20 19:00:00,2012,4,20,4,16,Summer,Clear,Friday,Evening,0,Moderate,16.599999999999998,15.059999999999999,Off-Peak
11296,2012-04-20,2,1,4,20,0,5,1,1,0.58,0.5455,0.56,0.1642,52,289,341,2012-04-20 20:00:00,2012,4,20,4,16,Summer,Clear,Friday,Evening,0,Moderate,15.779999999999998,11.274999999999999,Off-Peak
11297,2012-04-20,2,1,4,21,0,5,1,1,0.56,0.5303,0.68,0.1343,35,252,287,2012-04-20 21:00:00,2012,4,20,4,16,Summer,Clear,Friday,Evening,0,Moderate,14.96,10.515,Off-Peak
11298,2012-04-20,2,1,4,22,0,5,1,1,0.54,0.5152,0.68,0.2537,26,176,202,2012-04-20 22:00:00,2012,4,20,4,16,Summer,Clear,Friday,Evening,0,Moderate,14.14,9.759999999999998,Off-Peak
11299,2012-04-20,2,1,4,23,0,5,1,1,0.52,0.5,0.72,0.1343,31,156,187,2012-04-20 23:00:00,2012,4,20,4,16,Summer,Clear,Friday,Evening,0,Moderate,13.32,9.0,Off-Peak
11300,2012-04-21,2,1,4,0,0,6,0,1,0.52,0.5,0.77,0.2239,31,111,142,2012-04-21 00:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Night,0,Moderate,13.32,9.0,Off-Peak
11301,2012-04-21,2,1,4,1,0,6,0,1,0.52,0.5,0.77,0.2239,24,64,88,2012-04-21 01:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Night,0,Moderate,13.32,9.0,Off-Peak
11302,2012-04-21,2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,12,69,81,2012-04-21 02:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Night,0,Moderate,13.32,9.0,Off-Peak
11303,2012-04-21,2,1,4,3,0,6,0,1,0.5,0.4848,0.82,0.2239,4,25,29,2012-04-21 03:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Night,0,Moderate,12.5,8.240000000000002,Off-Peak
11304,2012-04-21,2,1,4,4,0,6,0,1,0.5,0.4848,0.82,0.2537,0,9,9,2012-04-21 04:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Night,0,Moderate,12.5,8.240000000000002,Off-Peak
11305,2012-04-21,2,1,4,5,0,6,0,1,0.5,0.4848,0.82,0.2537,0,1,1,2012-04-21 05:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Night,0,Moderate,12.5,8.240000000000002,Off-Peak
11306,2012-04-21,2,1,4,6,0,6,0,1,0.5,0.4848,0.82,0.2239,10,21,31,2012-04-21 06:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Morning,0,Moderate,12.5,8.240000000000002,Off-Peak
11307,2012-04-21,2,1,4,7,0,6,0,1,0.5,0.4848,0.82,0.2836,21,55,76,2012-04-21 07:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Morning,1,Moderate,12.5,8.240000000000002,Peak
11308,2012-04-21,2,1,4,8,0,6,0,1,0.52,0.5,0.81,0.2537,52,149,201,2012-04-21 08:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Morning,1,Moderate,13.32,9.0,Peak
11309,2012-04-21,2,1,4,9,0,6,0,1,0.54,0.5152,0.77,0.1642,115,216,331,2012-04-21 09:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Morning,0,Moderate,14.14,9.759999999999998,Off-Peak
11310,2012-04-21,2,1,4,10,0,6,0,1,0.6,0.6061,0.64,0.2836,183,299,482,2012-04-21 10:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Morning,0,Moderate,16.599999999999998,14.305,Off-Peak
11311,2012-04-21,2,1,4,11,0,6,0,1,0.62,0.6061,0.61,0.3284,260,348,608,2012-04-21 11:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Morning,0,Hot,17.419999999999998,14.305,Off-Peak
11312,2012-04-21,2,1,4,12,0,6,0,1,0.64,0.6212,0.57,0.2239,262,378,640,2012-04-21 12:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Afternoon,0,Hot,18.240000000000002,15.059999999999999,Off-Peak
11313,2012-04-21,2,1,4,13,0,6,0,1,0.66,0.6212,0.54,0.2239,291,358,649,2012-04-21 13:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Afternoon,0,Hot,19.060000000000002,15.059999999999999,Off-Peak
11314,2012-04-21,2,1,4,14,0,6,0,1,0.7,0.6364,0.45,0.2836,278,331,609,2012-04-21 14:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Afternoon,0,Hot,20.7,15.819999999999997,Off-Peak
11315,2012-04-21,2,1,4,15,0,6,0,1,0.72,0.6515,0.39,0.2537,267,361,628,2012-04-21 15:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Afternoon,0,Hot,21.52,16.574999999999996,Off-Peak
11316,2012-04-21,2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,267,372,639,2012-04-21 16:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Afternoon,0,Hot,20.7,15.819999999999997,Off-Peak
11317,2012-04-21,2,1,4,17,0,6,0,2,0.74,0.6515,0.3,0.3881,259,309,568,2012-04-21 17:00:00,2012,4,21,5,16,Summer,Mist,Saturday,Afternoon,1,Hot,22.34,16.574999999999996,Peak
11318,2012-04-21,2,1,4,18,0,6,0,2,0.68,0.6364,0.47,0.4925,133,283,416,2012-04-21 18:00:00,2012,4,21,5,16,Summer,Mist,Saturday,Evening,1,Hot,19.880000000000003,15.819999999999997,Peak
11319,2012-04-21,2,1,4,19,0,6,0,3,0.56,0.5303,0.73,0.4925,9,45,54,2012-04-21 19:00:00,2012,4,21,5,16,Summer,Light Snow/Rain,Saturday,Evening,0,Moderate,14.96,10.515,Off-Peak
11320,2012-04-21,2,1,4,20,0,6,0,3,0.5,0.4848,0.82,0.2985,5,34,39,2012-04-21 20:00:00,2012,4,21,5,16,Summer,Light Snow/Rain,Saturday,Evening,0,Moderate,12.5,8.240000000000002,Off-Peak
11321,2012-04-21,2,1,4,21,0,6,0,3,0.5,0.4848,0.82,0.3881,20,82,102,2012-04-21 21:00:00,2012,4,21,5,16,Summer,Light Snow/Rain,Saturday,Evening,0,Moderate,12.5,8.240000000000002,Off-Peak
11322,2012-04-21,2,1,4,22,0,6,0,1,0.48,0.4697,0.82,0.2985,20,90,110,2012-04-21 22:00:00,2012,4,21,5,16,Summer,Clear,Saturday,Evening,0,Moderate,11.68,7.484999999999999,Off-Peak
11323,2012-04-21,2,1,4,23,0,6,0,2,0.46,0.4545,0.82,0.2836,18,73,91,2012-04-21 23:00:00,2012,4,21,5,16,Summer,Mist,Saturday,Evening,0,Moderate,10.86,6.725000000000001,Off-Peak
11324,2012-04-22,2,1,4,0,0,0,0,2,0.46,0.4545,0.82,0.194,32,85,117,2012-04-22 00:00:00,2012,4,22,6,16,Summer,Mist,Sunday,Night,0,Moderate,10.86,6.725000000000001,Off-Peak
11325,2012-04-22,2,1,4,1,0,0,0,2,0.46,0.4545,0.82,0.3284,10,63,73,2012-04-22 01:00:00,2012,4,22,6,16,Summer,Mist,Sunday,Night,0,Moderate,10.86,6.725000000000001,Off-Peak
11326,2012-04-22,2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836,7,49,56,2012-04-22 02:00:00,2012,4,22,6,16,Summer,Clear,Sunday,Night,0,Moderate,10.86,6.725000000000001,Off-Peak
11327,2012-04-22,2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,7,33,40,2012-04-22 03:00:00,2012,4,22,6,16,Summer,Mist,Sunday,Night,0,Moderate,10.04,5.969999999999999,Off-Peak
11328,2012-04-22,2,1,4,4,0,0,0,2,0.44,0.4394,0.77,0.1642,0,7,7,2012-04-22 04:00:00,2012,4,22,6,16,Summer,Mist,Sunday,Night,0,Moderate,10.04,5.969999999999999,Off-Peak
11329,2012-04-22,2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239,0,6,6,2012-04-22 05:00:00,2012,4,22,6,16,Summer,Mist,Sunday,Night,0,Moderate,10.04,5.969999999999999,Off-Peak
11330,2012-04-22,2,1,4,6,0,0,0,2,0.44,0.4394,0.72,0.3284,6,6,12,2012-04-22 06:00:00,2012,4,22,6,16,Summer,Mist,Sunday,Morning,0,Moderate,10.04,5.969999999999999,Off-Peak
11331,2012-04-22,2,1,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,2,22,24,2012-04-22 07:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Morning,1,Moderate,9.219999999999999,5.210000000000001,Peak
11332,2012-04-22,2,1,4,8,0,0,0,3,0.4,0.4091,0.82,0.2537,8,43,51,2012-04-22 08:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Morning,1,Moderate,8.400000000000002,4.455000000000002,Peak
11333,2012-04-22,2,1,4,9,0,0,0,3,0.4,0.4091,0.82,0.2537,8,71,79,2012-04-22 09:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Morning,0,Moderate,8.400000000000002,4.455000000000002,Off-Peak
11334,2012-04-22,2,1,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,11,57,68,2012-04-22 10:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Morning,0,Moderate,7.58,3.6950000000000003,Off-Peak
11335,2012-04-22,2,1,4,11,0,0,0,3,0.38,0.3939,0.87,0.2985,7,70,77,2012-04-22 11:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Morning,0,Moderate,7.58,3.6950000000000003,Off-Peak
11336,2012-04-22,2,1,4,12,0,0,0,3,0.38,0.3939,0.87,0.3284,5,56,61,2012-04-22 12:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Afternoon,0,Moderate,7.58,3.6950000000000003,Off-Peak
11337,2012-04-22,2,1,4,13,0,0,0,3,0.38,0.3939,0.82,0.3582,5,47,52,2012-04-22 13:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Afternoon,0,Moderate,7.58,3.6950000000000003,Off-Peak
11338,2012-04-22,2,1,4,14,0,0,0,3,0.38,0.3939,0.87,0.3284,3,50,53,2012-04-22 14:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Afternoon,0,Moderate,7.58,3.6950000000000003,Off-Peak
11339,2012-04-22,2,1,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881,0,38,38,2012-04-22 15:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Afternoon,0,Moderate,7.58,3.6950000000000003,Off-Peak
11340,2012-04-22,2,1,4,16,0,0,0,3,0.38,0.3939,0.87,0.4478,4,32,36,2012-04-22 16:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Afternoon,0,Moderate,7.58,3.6950000000000003,Off-Peak
11341,2012-04-22,2,1,4,17,0,0,0,3,0.36,0.3182,0.93,0.4478,2,25,27,2012-04-22 17:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Afternoon,1,Moderate,6.76,-0.09000000000000163,Peak
11342,2012-04-22,2,1,4,18,0,0,0,3,0.36,0.3182,0.93,0.4478,1,38,39,2012-04-22 18:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Evening,1,Moderate,6.76,-0.09000000000000163,Peak
11343,2012-04-22,2,1,4,19,0,0,0,3,0.36,0.3182,0.87,0.5224,1,34,35,2012-04-22 19:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Evening,0,Moderate,6.76,-0.09000000000000163,Off-Peak
11344,2012-04-22,2,1,4,20,0,0,0,3,0.36,0.3333,0.93,0.4179,1,34,35,2012-04-22 20:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Evening,0,Moderate,6.76,0.6649999999999991,Off-Peak
11345,2012-04-22,2,1,4,21,0,0,0,3,0.36,0.3333,0.87,0.3881,0,11,11,2012-04-22 21:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Evening,0,Moderate,6.76,0.6649999999999991,Off-Peak
11346,2012-04-22,2,1,4,22,0,0,0,3,0.34,0.2879,0.87,0.5224,0,13,13,2012-04-22 22:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Evening,0,Moderate,5.940000000000001,-1.6050000000000004,Off-Peak
11347,2012-04-22,2,1,4,23,0,0,0,3,0.36,0.3182,0.81,0.4627,0,17,17,2012-04-22 23:00:00,2012,4,22,6,16,Summer,Light Snow/Rain,Sunday,Evening,0,Moderate,6.76,-0.09000000000000163,Off-Peak
11348,2012-04-23,2,1,4,0,0,1,1,3,0.36,0.3333,0.81,0.4179,0,6,6,2012-04-23 00:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Night,0,Moderate,6.76,0.6649999999999991,Off-Peak
11349,2012-04-23,2,1,4,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,1,2,2012-04-23 01:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Night,0,Moderate,5.940000000000001,-0.8499999999999996,Off-Peak
11350,2012-04-23,2,1,4,2,0,1,1,2,0.32,0.303,0.87,0.3284,1,3,4,2012-04-23 02:00:00,2012,4,23,0,17,Summer,Mist,Monday,Night,0,Moderate,5.120000000000001,-0.8499999999999996,Off-Peak
11351,2012-04-23,2,1,4,3,0,1,1,2,0.32,0.303,0.81,0.2836,0,1,1,2012-04-23 03:00:00,2012,4,23,0,17,Summer,Mist,Monday,Night,0,Moderate,5.120000000000001,-0.8499999999999996,Off-Peak
11352,2012-04-23,2,1,4,4,0,1,1,3,0.3,0.2879,0.81,0.2836,0,3,3,2012-04-23 04:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Night,0,Cold,4.299999999999999,-1.6050000000000004,Off-Peak
11353,2012-04-23,2,1,4,5,0,1,1,3,0.3,0.2879,0.81,0.2836,0,14,14,2012-04-23 05:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Night,0,Cold,4.299999999999999,-1.6050000000000004,Off-Peak
11354,2012-04-23,2,1,4,6,0,1,1,2,0.3,0.2727,0.81,0.2985,2,43,45,2012-04-23 06:00:00,2012,4,23,0,17,Summer,Mist,Monday,Morning,0,Cold,4.299999999999999,-2.365,Off-Peak
11355,2012-04-23,2,1,4,7,0,1,1,3,0.3,0.2879,0.81,0.2537,1,206,207,2012-04-23 07:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Morning,1,Cold,4.299999999999999,-1.6050000000000004,Peak
11356,2012-04-23,2,1,4,8,0,1,1,2,0.3,0.2727,0.75,0.3284,11,471,482,2012-04-23 08:00:00,2012,4,23,0,17,Summer,Mist,Monday,Morning,1,Cold,4.299999999999999,-2.365,Peak
11357,2012-04-23,2,1,4,9,0,1,1,2,0.3,0.2727,0.75,0.3881,17,255,272,2012-04-23 09:00:00,2012,4,23,0,17,Summer,Mist,Monday,Morning,0,Cold,4.299999999999999,-2.365,Off-Peak
11358,2012-04-23,2,1,4,10,0,1,1,2,0.32,0.303,0.7,0.3284,12,88,100,2012-04-23 10:00:00,2012,4,23,0,17,Summer,Mist,Monday,Morning,0,Moderate,5.120000000000001,-0.8499999999999996,Off-Peak
11359,2012-04-23,2,1,4,11,0,1,1,2,0.32,0.2879,0.7,0.3582,10,91,101,2012-04-23 11:00:00,2012,4,23,0,17,Summer,Mist,Monday,Morning,0,Moderate,5.120000000000001,-1.6050000000000004,Off-Peak
11360,2012-04-23,2,1,4,12,0,1,1,3,0.34,0.303,0.71,0.3582,12,117,129,2012-04-23 12:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Afternoon,0,Moderate,5.940000000000001,-0.8499999999999996,Off-Peak
11361,2012-04-23,2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,9,98,107,2012-04-23 13:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Afternoon,0,Moderate,5.940000000000001,-0.8499999999999996,Off-Peak
11362,2012-04-23,2,1,4,14,0,1,1,3,0.36,0.3182,0.62,0.4478,12,102,114,2012-04-23 14:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Afternoon,0,Moderate,6.76,-0.09000000000000163,Off-Peak
11363,2012-04-23,2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,11,101,112,2012-04-23 15:00:00,2012,4,23,0,17,Summer,Mist,Monday,Afternoon,0,Moderate,6.76,0.6649999999999991,Off-Peak
11364,2012-04-23,2,1,4,16,0,1,1,3,0.3,0.2727,0.81,0.3582,10,93,103,2012-04-23 16:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Afternoon,0,Cold,4.299999999999999,-2.365,Off-Peak
11365,2012-04-23,2,1,4,17,0,1,1,3,0.3,0.2727,0.82,0.3284,13,219,232,2012-04-23 17:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Afternoon,1,Cold,4.299999999999999,-2.365,Peak
11366,2012-04-23,2,1,4,18,0,1,1,3,0.32,0.3333,0.81,0.1343,10,369,379,2012-04-23 18:00:00,2012,4,23,0,17,Summer,Light Snow/Rain,Monday,Evening,1,Moderate,5.120000000000001,0.6649999999999991,Peak
